   0.0000000000000000        1.0000000000000000     
  0.10000000000000001        1.1103418361512953     
  0.20000000000000001        1.2428055163203398     
  0.30000000000000004        1.3997176151520063     
  0.40000000000000002        1.5836493952825408     
  0.50000000000000000        1.7974425414002564     
  0.59999999999999998        2.0442376007810177     
  0.69999999999999996        2.3275054149409531     
  0.79999999999999993        2.6510818569849350     
  0.89999999999999991        3.0192062223138989     
  0.99999999999999989        3.4365636569180902     
